mmarc_hts,1063,0.25,50,false,1,Sulfonamide-resistant dihydropteroate synthases,2500,2500
mmarc_hts,1063,0.25,50,false,2,FOLP,2500,2500
mmarc_hts,1063,0.25,50,false,3,mmarc_Sulfonamides19,2500,2500
mmarc_assembly,1063,0.25,50,false,0,Sulfonamides,2500,2500
mmarc_assembly,1063,0.25,50,false,1,Sulfonamide-resistant dihydropteroate synthases,2500,2500
mmarc_assembly,1063,0.25,50,false,2,FOLP,2500,2500
mmarc_assembly,1063,0.25,50,false,3,mmarc_Sulfonamides19,2500,2500
resfams,1063,0.25,50,false,0,Sulfonamides,1533,2500
alignment,1063,0.25,50,true,0,Sulfonamides,2145,2500
alignment,1063,0.25,50,true,1,Sulfonamide-resistant dihydropteroate synthases,2145,2500
alignment,1063,0.25,50,true,2,FOLP,2145,2500
mmarc_hts,1063,0.25,50,true,0,Sulfonamides,2423,2500
mmarc_hts,1063,0.25,50,true,1,Sulfonamide-resistant dihydropteroate synthases,2423,2500
mmarc_hts,1063,0.25,50,true,2,FOLP,2423,2500
mmarc_hts,1063,0.25,50,true,3,mmarc_Sulfonamides19,2410,2500
mmarc_assembly,1063,0.25,50,true,0,Sulfonamides,2500,2500
mmarc_assembly,1063,0.25,50,true,1,Sulfonamide-resistant dihydropteroate synthases,2500,2500
mmarc_assembly,1063,0.25,50,true,2,FOLP,2500,2500
mmarc_assembly,1063,0.25,50,true,3,mmarc_Sulfonamides19,2500,2500
resfams,1063,0.25,50,true,0,Sulfonamides,2500,2500
alignment,1063,0.25,5,false,0,Sulfonamides,102,250
alignment,1063,0.25,5,false,1,Sulfonamide-resistant dihydropteroate synthases,102,250
alignment,1063,0.25,5,false,2,FOLP,102,250
mmarc_hts,1063,0.25,5,false,0,Sulfonamides,250,250
mmarc_hts,1063,0.25,5,false,1,Sulfonamide-resistant dihydropteroate synthases,250,250
mmarc_hts,1063,0.25,5,false,2,FOLP,250,250
mmarc_hts,1063,0.25,5,false,3,mmarc_Sulfonamides19,250,250
mmarc_assembly,1063,0.25,5,false,0,Sulfonamides,250,250
mmarc_assembly,1063,0.25,5,false,1,Sulfonamide-resistant dihydropteroate synthases,250,250
mmarc_assembly,1063,0.25,5,false,2,FOLP,250,250
mmarc_assembly,1063,0.25,5,false,3,mmarc_Sulfonamides19,250,250
resfams,1063,0.25,5,false,0,Sulfonamides,144,250
alignment,1063,0.25,5,true,0,Sulfonamides,215,250
alignment,1063,0.25,5,true,1,Sulfonamide-resistant dihydropteroate synthases,215,250
alignment,1063,0.25,5,true,2,FOLP,215,250
mmarc_hts,1063,0.25,5,true,0,Sulfonamides,241,250
mmarc_hts,1063,0.25,5,true,1,Sulfonamide-resistant dihydropteroate synthases,241,250
mmarc_hts,1063,0.25,5,true,2,FOLP,241,250
mmarc_hts,1063,0.25,5,true,3,mmarc_Sulfonamides19,240,250
mmarc_assembly,1063,0.25,5,true,0,Sulfonamides,250,250
mmarc_assembly,1063,0.25,5,true,1,Sulfonamide-resistant dihydropteroate synthases,250,250
mmarc_assembly,1063,0.25,5,true,2,FOLP,250,250
mmarc_assembly,1063,0.25,5,true,3,mmarc_Sulfonamides19,250,250
resfams,1063,0.25,5,true,0,Sulfonamides,250,250
mmarc_hts,1063,0.5,25,false,0,Sulfonamides,1250,1250
mmarc_hts,1063,0.5,25,false,1,Sulfonamide-resistant dihydropteroate synthases,1250,1250
mmarc_hts,1063,0.5,25,false,2,FOLP,1250,1250
mmarc_hts,1063,0.5,25,false,3,mmarc_Sulfonamides19,1250,1250
mmarc_assembly,1063,0.5,25,false,0,Sulfonamides,1250,1250
mmarc_assembly,1063,0.5,25,false,1,Sulfonamide-resistant dihydropteroate synthases,1250,1250
mmarc_assembly,1063,0.5,25,false,2,FOLP,1250,1250
mmarc_assembly,1063,0.5,25,false,3,mmarc_Sulfonamides19,1250,1250
resfams,1063,0.5,25,false,0,Sulfonamides,0,1250
alignment,1063,0.5,25,true,0,Sulfonamides,641,1250
alignment,1063,0.5,25,true,1,Sulfonamide-resistant dihydropteroate synthases,641,1250
alignment,1063,0.5,25,true,2,FOLP,641,1250
mmarc_hts,1063,0.5,25,true,0,Sulfonamides,769,1250
mmarc_hts,1063,0.5,25,true,1,Sulfonamide-resistant dihydropteroate synthases,769,1250
mmarc_hts,1063,0.5,25,true,2,FOLP,769,1250
mmarc_hts,1063,0.5,25,true,3,mmarc_Sulfonamides19,764,1250
mmarc_assembly,1063,0.5,25,true,0,Sulfonamides,938,1250
mmarc_assembly,1063,0.5,25,true,1,Sulfonamide-resistant dihydropteroate synthases,938,1250
mmarc_assembly,1063,0.5,25,true,2,FOLP,938,1250
mmarc_assembly,1063,0.5,25,true,3,mmarc_Sulfonamides19,886,1250
resfams,1063,0.5,25,true,0,Sulfonamides,817,1250
mmarc_hts,1063,0.5,50,false,0,Sulfonamides,2500,2500
mmarc_hts,1063,0.5,50,false,1,Sulfonamide-resistant dihydropteroate synthases,2500,2500
mmarc_hts,1063,0.5,50,false,2,FOLP,2500,2500
mmarc_hts,1063,0.5,50,false,3,mmarc_Sulfonamides19,2500,2500
mmarc_assembly,1063,0.5,50,false,0,Sulfonamides,2500,2500
mmarc_assembly,1063,0.5,50,false,1,Sulfonamide-resistant dihydropteroate synthases,2500,2500
mmarc_assembly,1063,0.5,50,false,2,FOLP,2500,2500
mmarc_assembly,1063,0.5,50,false,3,mmarc_Sulfonamides19,2500,2500
resfams,1063,0.5,50,false,0,Sulfonamides,0,2500
alignment,1063,0.5,50,true,0,Sulfonamides,1290,2500
alignment,1063,0.5,50,true,1,Sulfonamide-resistant dihydropteroate synthases,1290,2500
alignment,1063,0.5,50,true,2,FOLP,1290,2500
mmarc_hts,1063,0.5,50,true,0,Sulfonamides,1540,2500
mmarc_hts,1063,0.5,50,true,1,Sulfonamide-resistant dihydropteroate synthases,1540,2500
mmarc_hts,1063,0.5,50,true,2,FOLP,1540,2500
mmarc_hts,1063,0.5,50,true,3,mmarc_Sulfonamides19,1530,2500
mmarc_assembly,1063,0.5,50,true,0,Sulfonamides,1869,2500
mmarc_assembly,1063,0.5,50,true,1,Sulfonamide-resistant dihydropteroate synthases,1869,2500
mmarc_assembly,1063,0.5,50,true,2,FOLP,1869,2500
mmarc_assembly,1063,0.5,50,true,3,mmarc_Sulfonamides19,1764,2500
resfams,1063,0.5,50,true,0,Sulfonamides,1624,2500
mmarc_hts,1063,0.5,5,false,0,Sulfonamides,250,250
mmarc_hts,1063,0.5,5,false,1,Sulfonamide-resistant dihydropteroate synthases,250,250
mmarc_hts,1063,0.5,5,false,2,FOLP,250,250
mmarc_hts,1063,0.5,5,false,3,mmarc_Sulfonamides19,250,250
resfams,1063,0.5,5,false,0,Sulfonamides,0,250
alignment,1063,0.5,5,true,0,Sulfonamides,122,250
alignment,1063,0.5,5,true,1,Sulfonamide-resistant dihydropteroate synthases,122,250
alignment,1063,0.5,5,true,2,FOLP,122,250
mmarc_hts,1063,0.5,5,true,0,Sulfonamides,146,250
mmarc_hts,1063,0.5,5,true,1,Sulfonamide-resistant dihydropteroate synthases,146,250
mmarc_hts,1063,0.5,5,true,2,FOLP,146,250
mmarc_hts,1063,0.5,5,true,3,mmarc_Sulfonamides19,144,250
mmarc_assembly,1063,0.5,5,true,0,Sulfonamides,172,250
mmarc_assembly,1063,0.5,5,true,1,Sulfonamide-resistant dihydropteroate synthases,172,250
mmarc_assembly,1063,0.5,5,true,2,FOLP,172,250
mmarc_assembly,1063,0.5,5,true,3,mmarc_Sulfonamides19,162,250
resfams,1063,0.5,5,true,0,Sulfonamides,162,250
mmarc_hts,1063,0.7,25,false,0,Sulfonamides,153,1250
mmarc_hts,1063,0.7,25,false,1,Sulfonamide-resistant dihydropteroate synthases,153,1250
mmarc_hts,1063,0.7,25,false,2,FOLP,153,1250
mmarc_hts,1063,0.7,25,false,3,mmarc_Sulfonamides19,0,1250
mmarc_assembly,1063,0.7,25,false,0,Sulfonamides,1234,1250
mmarc_assembly,1063,0.7,25,false,1,Sulfonamide-resistant dihydropteroate synthases,1234,1250
mmarc_assembly,1063,0.7,25,false,2,FOLP,1234,1250
mmarc_assembly,1063,0.7,25,false,3,mmarc_Sulfonamides19,1250,1250
resfams,1063,0.7,25,false,0,Sulfonamides,0,1250
alignment,1063,0.7,25,true,0,Sulfonamides,301,1250
alignment,1063,0.7,25,true,1,Sulfonamide-resistant dihydropteroate synthases,301,1250
alignment,1063,0.7,25,true,2,FOLP,301,1250
mmarc_hts,1063,0.7,25,true,0,Sulfonamides,438,1250
mmarc_hts,1063,0.7,25,true,1,Sulfonamide-resistant dihydropteroate synthases,438,1250
mmarc_hts,1063,0.7,25,true,2,FOLP,438,1250
mmarc_hts,1063,0.7,25,true,3,mmarc_Sulfonamides19,444,1250
mmarc_assembly,1063,0.7,25,true,0,Sulfonamides,656,1250
mmarc_assembly,1063,0.7,25,true,1,Sulfonamide-resistant dihydropteroate synthases,656,1250
mmarc_assembly,1063,0.7,25,true,2,FOLP,656,1250
mmarc_assembly,1063,0.7,25,true,3,mmarc_Sulfonamides19,588,1250
resfams,1063,0.7,25,true,0,Sulfonamides,369,1250
mmarc_hts,1063,0.7,50,false,0,Sulfonamides,304,2500
mmarc_hts,1063,0.7,50,false,1,Sulfonamide-resistant dihydropteroate synthases,304,2500
mmarc_hts,1063,0.7,50,false,2,FOLP,304,2500
mmarc_hts,1063,0.7,50,false,3,mmarc_Sulfonamides19,0,2500
mmarc_assembly,1063,0.7,50,false,0,Sulfonamides,2468,2500
mmarc_assembly,1063,0.7,50,false,1,Sulfonamide-resistant dihydropteroate synthases,2468,2500
mmarc_assembly,1063,0.7,50,false,2,FOLP,2468,2500
mmarc_assembly,1063,0.7,50,false,3,mmarc_Sulfonamides19,2500,2500
resfams,1063,0.7,50,false,0,Sulfonamides,0,2500
alignment,1063,0.7,50,true,0,Sulfonamides,596,2500
alignment,1063,0.7,50,true,1,Sulfonamide-resistant dihydropteroate synthases,596,2500
alignment,1063,0.7,50,true,2,FOLP,596,2500
mmarc_hts,1063,0.7,50,true,0,Sulfonamides,871,2500
mmarc_hts,1063,0.7,50,true,1,Sulfonamide-resistant dihydropteroate synthases,871,2500
mmarc_hts,1063,0.7,50,true,2,FOLP,871,2500
mmarc_hts,1063,0.7,50,true,3,mmarc_Sulfonamides19,884,2500
mmarc_assembly,1063,0.7,50,true,0,Sulfonamides,1267,2500
mmarc_assembly,1063,0.7,50,true,1,Sulfonamide-resistant dihydropteroate synthases,1267,2500
mmarc_assembly,1063,0.7,50,true,2,FOLP,1267,2500
mmarc_assembly,1063,0.7,50,true,3,mmarc_Sulfonamides19,1134,2500
resfams,1063,0.7,50,true,0,Sulfonamides,712,2500
mmarc_hts,1063,0.7,5,false,0,Sulfonamides,30,250
mmarc_hts,1063,0.7,5,false,1,Sulfonamide-resistant dihydropteroate synthases,30,250
mmarc_hts,1063,0.7,5,false,2,FOLP,30,250
mmarc_hts,1063,0.7,5,false,3,mmarc_Sulfonamides19,0,250
mmarc_assembly,1063,0.7,5,false,0,Sulfonamides,248,250
mmarc_assembly,1063,0.7,5,false,1,Sulfonamide-resistant dihydropteroate synthases,248,250
mmarc_assembly,1063,0.7,5,false,2,FOLP,248,250
mmarc_assembly,1063,0.7,5,false,3,mmarc_Sulfonamides19,250,250
resfams,1063,0.7,5,false,0,Sulfonamides,0,250
alignment,1063,0.7,5,true,0,Sulfonamides,50,250
alignment,1063,0.7,5,true,1,Sulfonamide-resistant dihydropteroate synthases,50,250
alignment,1063,0.7,5,true,2,FOLP,50,250
mmarc_hts,1063,0.7,5,true,0,Sulfonamides,75,250
mmarc_hts,1063,0.7,5,true,1,Sulfonamide-resistant dihydropteroate synthases,75,250
mmarc_hts,1063,0.7,5,true,2,FOLP,75,250
mmarc_hts,1063,0.7,5,true,3,mmarc_Sulfonamides19,76,250
mmarc_assembly,1063,0.7,5,true,0,Sulfonamides,123,250
mmarc_assembly,1063,0.7,5,true,1,Sulfonamide-resistant dihydropteroate synthases,123,250
mmarc_assembly,1063,0.7,5,true,2,FOLP,123,250
mmarc_assembly,1063,0.7,5,true,3,mmarc_Sulfonamides19,112,250
resfams,1063,0.7,5,true,0,Sulfonamides,68,250
resfams,1077,0.1,25,false,0,,0,0
resfams,1077,0.1,25,true,0,,0,0
resfams,1077,0.1,50,false,0,,0,0
resfams,1077,0.1,50,true,0,,0,0
resfams,1077,0.1,5,false,0,,0,0
resfams,1077,0.1,5,true,0,,0,0
resfams,1077,0.25,25,false,0,,0,0
resfams,1077,0.25,25,true,0,,0,0
resfams,1077,0.25,50,false,0,,0,0
resfams,1077,0.25,50,true,0,,0,0
resfams,1077,0.25,5,false,0,,0,0
resfams,1077,0.25,5,true,0,,0,0
resfams,1077,0.5,25,false,0,,0,0
resfams,1077,0.5,25,true,0,,0,0
resfams,1077,0.5,50,false,0,,0,0
resfams,1077,0.5,50,true,0,,0,0
resfams,1077,0.5,5,false,0,,0,0
resfams,1077,0.5,5,true,0,,0,0
resfams,1077,0.7,25,false,0,,0,0
resfams,1077,0.7,25,true,0,,0,0
resfams,1077,0.7,50,false,0,,0,0
resfams,1077,0.7,50,true,0,,0,0
resfams,1077,0.7,5,false,0,,0,0
resfams,1077,0.7,5,true,0,,0,0
alignment,1093,0.1,25,false,0,betalactams,1696,1750
alignment,1093,0.1,25,false,1,Class C betalactamases,1696,1750
alignment,1093,0.1,25,false,2,CMY,1696,1750
mmarc_hts,1093,0.1,25,false,0,betalactams,1750,1750
mmarc_hts,1093,0.1,25,false,1,Class C betalactamases,1750,1750
mmarc_hts,1093,0.1,25,false,2,CMY,1750,1750
mmarc_hts,1093,0.1,25,false,3,mmarc_betalactams172,1750,1750
resfams,1093,0.1,25,false,0,betalactams,1750,1750
alignment,1093,0.1,25,true,0,betalactams,1750,1750
alignment,1093,0.1,25,true,1,Class C betalactamases,1750,1750
alignment,1093,0.1,25,true,2,CMY,1750,1750
mmarc_hts,1093,0.1,25,true,0,betalactams,1750,1750
mmarc_hts,1093,0.1,25,true,1,Class C betalactamases,1750,1750
mmarc_hts,1093,0.1,25,true,2,CMY,1750,1750
mmarc_hts,1093,0.1,25,true,3,mmarc_betalactams172,1750,1750
mmarc_assembly,1093,0.1,25,true,0,betalactams,1750,1750
mmarc_assembly,1093,0.1,25,true,1,Class C betalactamases,1750,1750
mmarc_assembly,1093,0.1,25,true,2,CMY,1750,1750
mmarc_assembly,1093,0.1,25,true,3,mmarc_betalactams172,1750,1750
resfams,1093,0.1,25,true,0,betalactams,1750,1750
alignment,1093,0.1,50,false,0,betalactams,3406,3500
alignment,1093,0.1,50,false,1,Class C betalactamases,3406,3500
alignment,1093,0.1,50,false,2,CMY,3406,3500
mmarc_hts,1093,0.1,50,false,0,betalactams,3500,3500
mmarc_hts,1093,0.1,50,false,1,Class C betalactamases,3500,3500
mmarc_hts,1093,0.1,50,false,2,CMY,3500,3500
mmarc_hts,1093,0.1,50,false,3,mmarc_betalactams172,3500,3500
mmarc_assembly,1093,0.1,50,false,0,betalactams,3500,3500
mmarc_assembly,1093,0.1,50,false,1,Class C betalactamases,3500,3500
mmarc_assembly,1093,0.1,50,false,2,CMY,3500,3500
mmarc_assembly,1093,0.1,50,false,3,mmarc_betalactams172,3500,3500
resfams,1093,0.1,50,false,0,betalactams,3500,3500
alignment,1093,0.1,50,true,0,betalactams,3500,3500
alignment,1093,0.1,50,true,1,Class C betalactamases,3500,3500
alignment,1093,0.1,50,true,2,CMY,3500,3500
mmarc_hts,1093,0.1,50,true,0,betalactams,3500,3500
mmarc_hts,1093,0.1,50,true,1,Class C betalactamases,3500,3500
mmarc_hts,1093,0.1,50,true,2,CMY,3500,3500
mmarc_hts,1093,0.1,50,true,3,mmarc_betalactams172,3500,3500
mmarc_assembly,1093,0.1,50,true,0,betalactams,3500,3500
mmarc_assembly,1093,0.1,50,true,1,Class C betalactamases,3500,3500
mmarc_assembly,1093,0.1,50,true,2,CMY,3500,3500
mmarc_assembly,1093,0.1,50,true,3,mmarc_betalactams172,3500,3500
resfams,1093,0.1,50,true,0,betalactams,3500,3500
alignment,1093,0.1,5,false,0,betalactams,335,350
alignment,1093,0.1,5,false,1,Class C betalactamases,335,350
alignment,1093,0.1,5,false,2,CMY,335,350
mmarc_hts,1093,0.1,5,false,0,betalactams,350,350
mmarc_hts,1093,0.1,5,false,1,Class C betalactamases,350,350
mmarc_hts,1093,0.1,5,false,2,CMY,350,350
mmarc_hts,1093,0.1,5,false,3,mmarc_betalactams172,350,350
mmarc_assembly,1093,0.1,5,false,0,betalactams,350,350
mmarc_assembly,1093,0.1,5,false,1,Class C betalactamases,350,350
mmarc_assembly,1093,0.1,5,false,2,CMY,350,350
mmarc_assembly,1093,0.1,5,false,3,mmarc_betalactams172,350,350
resfams,1093,0.1,5,false,0,betalactams,350,350
alignment,1093,0.1,5,true,0,betalactams,350,350
alignment,1093,0.1,5,true,1,Class C betalactamases,350,350
alignment,1093,0.1,5,true,2,CMY,350,350
mmarc_hts,1093,0.1,5,true,0,betalactams,350,350
mmarc_hts,1093,0.1,5,true,1,Class C betalactamases,350,350
mmarc_hts,1093,0.1,5,true,2,CMY,350,350
mmarc_hts,1093,0.1,5,true,3,mmarc_betalactams172,350,350
mmarc_assembly,1093,0.1,5,true,0,betalactams,350,350
mmarc_assembly,1093,0.1,5,true,1,Class C betalactamases,350,350
mmarc_assembly,1093,0.1,5,true,2,CMY,350,350
mmarc_assembly,1093,0.1,5,true,3,mmarc_betalactams172,350,350
resfams,1093,0.1,5,true,0,betalactams,350,350
alignment,1093,0.25,25,false,0,betalactams,395,1750
alignment,1093,0.25,25,false,1,Class C betalactamases,395,1750
alignment,1093,0.25,25,false,2,CMY,395,1750
mmarc_hts,1093,0.25,25,false,0,betalactams,1750,1750
mmarc_hts,1093,0.25,25,false,1,Class C betalactamases,1750,1750
mmarc_hts,1093,0.25,25,false,2,CMY,1750,1750
mmarc_hts,1093,0.25,25,false,3,mmarc_betalactams172,1750,1750
mmarc_assembly,1093,0.25,25,false,0,betalactams,1750,1750
mmarc_assembly,1093,0.25,25,false,1,Class C betalactamases,1750,1750
mmarc_assembly,1093,0.25,25,false,2,CMY,1750,1750
mmarc_assembly,1093,0.25,25,false,3,mmarc_betalactams172,1750,1750
resfams,1093,0.25,25,false,0,betalactams,1582,1750
alignment,1093,0.25,25,true,0,betalactams,1548,1750
alignment,1093,0.25,25,true,1,Class C betalactamases,1548,1750
alignment,1093,0.25,25,true,2,CMY,1548,1750
mmarc_hts,1093,0.25,25,true,0,betalactams,1584,1750
mmarc_hts,1093,0.25,25,true,1,Class C betalactamases,1584,1750
mmarc_hts,1093,0.25,25,true,2,CMY,1584,1750
mmarc_hts,1093,0.25,25,true,3,mmarc_betalactams172,1582,1750
mmarc_assembly,1093,0.25,25,true,0,betalactams,1750,1750
mmarc_assembly,1093,0.25,25,true,1,Class C betalactamases,1750,1750
mmarc_assembly,1093,0.25,25,true,2,CMY,1750,1750
mmarc_assembly,1093,0.25,25,true,3,mmarc_betalactams172,1750,1750
resfams,1093,0.25,25,true,0,betalactams,1750,1750
alignment,1093,0.25,50,false,0,betalactams,748,3500
alignment,1093,0.25,50,false,1,Class C betalactamases,748,3500
alignment,1093,0.25,50,false,2,CMY,748,3500
mmarc_hts,1093,0.25,50,false,0,betalactams,3500,3500
mmarc_hts,1093,0.25,50,false,1,Class C betalactamases,3500,3500
mmarc_hts,1093,0.25,50,false,2,CMY,3500,3500
mmarc_hts,1093,0.25,50,false,3,mmarc_betalactams172,3500,3500
mmarc_assembly,1093,0.25,50,false,0,betalactams,3500,3500
mmarc_assembly,1093,0.25,50,false,1,Class C betalactamases,3500,3500
mmarc_assembly,1093,0.25,50,false,2,CMY,3500,3500
mmarc_assembly,1093,0.25,50,false,3,mmarc_betalactams172,3500,3500
resfams,1093,0.25,50,false,0,betalactams,3184,3500
alignment,1093,0.25,50,true,0,betalactams,3099,3500
alignment,1093,0.25,50,true,1,Class C betalactamases,3099,3500
alignment,1093,0.25,50,true,2,CMY,3099,3500
mmarc_hts,1093,0.25,50,true,0,betalactams,3168,3500
mmarc_hts,1093,0.25,50,true,1,Class C betalactamases,3168,3500
mmarc_hts,1093,0.25,50,true,2,CMY,3168,3500
mmarc_hts,1093,0.25,50,true,3,mmarc_betalactams172,3166,3500
mmarc_assembly,1093,0.25,50,true,0,betalactams,3500,3500
mmarc_assembly,1093,0.25,50,true,1,Class C betalactamases,3500,3500
mmarc_assembly,1093,0.25,50,true,2,CMY,3500,3500
mmarc_assembly,1093,0.25,50,true,3,mmarc_betalactams172,3500,3500
resfams,1093,0.25,50,true,0,betalactams,3500,3500
alignment,1093,0.25,5,false,0,betalactams,86,350
